3458.26886,0.04108
3456.22978,0.04108
3454.19071,0.04140
3452.15164,0.04094
3450.11256,0.03987
3448.07349,0.03926
3446.03442,0.03954
3443.99534,0.04052
3441.95627,0.04162
3439.91719,0.04216
3437.87812,0.04187
3435.83905,0.04127
3433.79997,0.04109
3431.76090,0.04092
3429.72183,0.04012
3427.68275,0.03900
3425.64368,0.03817
3423.60461,0.03799
3421.56553,0.03861
3419.52646,0.03951
3417.48738,0.04008
3415.44831,0.04027
3413.40924,0.04017
3411.37016,0.03972
3409.33109,0.03904
3407.29202,0.03880
3405.25294,0.03908
3403.21387,0.03950
3401.17480,0.03984
3399.13572,0.03994
3397.09665,0.03961
3395.05757,0.03893
3393.01850,0.03878
3390.97943,0.03938
3388.94035,0.03931
3386.90128,0.03844
3384.86221,0.03795
3382.82313,0.03791
3380.78406,0.03797
3378.74499,0.03807
3376.70591,0.03828
3374.66684,0.03831
3372.62777,0.03746
3370.58869,0.03659
3368.54962,0.03677
3366.51054,0.03704
3364.47147,0.03684
3362.43240,0.03687
3360.39332,0.03651
3358.35425,0.03552
3356.31518,0.03534
3354.27610,0.03643
3352.23703,0.03746
3350.19796,0.03747
3348.15888,0.03730
3346.11981,0.03736
3344.08073,0.03711
3342.04166,0.03664
3340.00259,0.03656
3337.96351,0.03644
3335.92444,0.03583
3333.88537,0.03517
3331.84629,0.03476
3329.80722,0.03488
3327.76815,0.03480
3325.72907,0.03433
3323.69000,0.03452
3321.65092,0.03473
3319.61185,0.03432
3317.57278,0.03406
3315.53370,0.03427
3313.49463,0.03459
3311.45556,0.03474
3309.41648,0.03465
3307.37741,0.03424
3305.33834,0.03409
3303.29926,0.03432
3301.26019,0.03393
3299.22111,0.03306
3297.18204,0.03278
3295.14297,0.03306
3293.10389,0.03341
3291.06482,0.03387
3289.02575,0.03445
3286.98667,0.03493
3284.94760,0.03501
3282.90853,0.03457
3280.86945,0.03424
3278.83038,0.03426
3276.79130,0.03415
3274.75223,0.03376
3272.71316,0.03347
3270.67408,0.03361
3268.63501,0.03389
3266.59594,0.03384
3264.55686,0.03347
3262.51779,0.03313
3260.47872,0.03298
3258.43964,0.03282
3256.40057,0.03265
3254.36150,0.03263
3252.32242,0.03267
3250.28335,0.03254
3248.24427,0.03218
3246.20520,0.03197
3244.16613,0.03182
3242.12705,0.03119
3240.08798,0.03083
3238.04891,0.03121
3236.00983,0.03133
3233.97076,0.03088
3231.93169,0.03065
3229.89261,0.03093
3227.85354,0.03131
3225.81446,0.03132
3223.77539,0.03091
3221.73632,0.03082
3219.69724,0.03136
3217.65817,0.03175
3215.61910,0.03157
3213.58002,0.03108
3211.54095,0.03059
3209.50188,0.03063
3207.46280,0.03108
3205.42373,0.03142
3203.38465,0.03149
3201.34558,0.03141
3199.30651,0.03156
3197.26743,0.03170
3195.22836,0.03106
3193.18929,0.03014
3191.15021,0.03001
3189.11114,0.03055
3187.07207,0.03078
3185.03299,0.03048
3182.99392,0.03042
3180.95484,0.03069
3178.91577,0.03090
3176.87670,0.03123
3174.83762,0.03136
3172.79855,0.03087
3170.75948,0.03019
3168.72040,0.02968
3166.68133,0.02964
3164.64226,0.03003
3162.60318,0.03023
3160.56411,0.03010
3158.52504,0.02987
3156.48596,0.02963
3154.44689,0.02947
3152.40781,0.02918
3150.36874,0.02860
3148.32967,0.02817
3146.29059,0.02812
3144.25152,0.02827
3142.21245,0.02823
3140.17337,0.02803
3138.13430,0.02820
3136.09523,0.02861
3134.05615,0.02872
3132.01708,0.02861
3129.97800,0.02855
3127.93893,0.02833
3125.89986,0.02792
3123.86078,0.02774
3121.82171,0.02783
3119.78264,0.02797
3117.74356,0.02810
3115.70449,0.02809
3113.66542,0.02788
3111.62634,0.02781
3109.58727,0.02815
3107.54819,0.02855
3105.50912,0.02840
3103.47005,0.02793
3101.43097,0.02781
3099.39190,0.02782
3097.35283,0.02771
3095.31375,0.02777
3093.27468,0.02787
3091.23561,0.02779
3089.19653,0.02753
3087.15746,0.02731
3085.11838,0.02740
3083.07931,0.02763
3081.04024,0.02775
3079.00116,0.02766
3076.96209,0.02736
3074.92302,0.02715
3072.88394,0.02694
3070.84487,0.02646
3068.80580,0.02620
3066.76672,0.02643
3064.72765,0.02671
3062.68858,0.02681
3060.64950,0.02692
3058.61043,0.02688
3056.57135,0.02647
3054.53228,0.02588
3052.49321,0.02561
3050.45413,0.02600
3048.41506,0.02639
3046.37599,0.02632
3044.33691,0.02619
3042.29784,0.02592
3040.25877,0.02530
3038.21969,0.02492
3036.18062,0.02511
3034.14154,0.02545
3032.10247,0.02568
3030.06340,0.02594
3028.02432,0.02617
3025.98525,0.02645
3023.94618,0.02684
3021.90710,0.02667
3019.86803,0.02584
3017.82896,0.02524
3015.78988,0.02507
3013.75081,0.02483
3011.71173,0.02464
3009.67266,0.02471
3007.63359,0.02483
3005.59451,0.02504
3003.55544,0.02541
3001.51637,0.02561
2999.47729,0.02550
2997.43822,0.02536
2995.39915,0.02530
2993.36007,0.02524
2991.32100,0.02503
2989.28192,0.02469
2987.24285,0.02457
2985.20378,0.02478
2983.16470,0.02496
2981.12563,0.02480
2979.08656,0.02430
2977.04748,0.02373
2975.00841,0.02344
2972.96934,0.02346
2970.93026,0.02330
2968.89119,0.02275
2966.85211,0.02211
2964.81304,0.02155
2962.77397,0.02128
2960.73489,0.02149
2958.69582,0.02178
2956.65675,0.02192
2954.61767,0.02197
2952.57860,0.02186
2950.53953,0.02184
2948.50045,0.02209
2946.46138,0.02208
2944.42231,0.02153
2942.38323,0.02090
2940.34416,0.02051
2938.30508,0.02008
2936.26601,0.01965
2934.22694,0.01943
2932.18786,0.01906
2930.14879,0.01828
2928.10972,0.01759
2926.07064,0.01740
2924.03157,0.01735
2921.99250,0.01713
2919.95342,0.01707
2917.91435,0.01762
2915.87527,0.01857
2913.83620,0.01928
2911.79713,0.01947
2909.75805,0.01950
2907.71898,0.01971
2905.67991,0.02008
2903.64083,0.02041
2901.60176,0.02054
2899.56269,0.02073
2897.52361,0.02097
2895.48454,0.02089
2893.44546,0.02075
2891.40639,0.02086
2889.36732,0.02095
2887.32824,0.02108
2885.28917,0.02128
2883.25010,0.02118
2881.21102,0.02098
2879.17195,0.02091
2877.13288,0.02097
2875.09380,0.02109
2873.05473,0.02103
2871.01565,0.02073
2868.97658,0.02055
2866.93751,0.02059
2864.89843,0.02036
2862.85936,0.01966
2860.82029,0.01903
2858.78121,0.01879
2856.74214,0.01879
2854.70307,0.01885
2852.66399,0.01870
2850.62492,0.01835
2848.58585,0.01834
2846.54677,0.01894
2844.50770,0.01973
2842.46862,0.02035
2840.42955,0.02074
2838.39048,0.02085
2836.35140,0.02089
2834.31233,0.02103
2832.27326,0.02114
2830.23418,0.02118
2828.19511,0.02132
2826.15604,0.02156
2824.11696,0.02167
2822.07789,0.02170
2820.03881,0.02176
2817.99974,0.02163
2815.96067,0.02137
2813.92159,0.02133
2811.88252,0.02147
2809.84345,0.02152
2807.80437,0.02140
2805.76530,0.02117
2803.72623,0.02100
2801.68715,0.02112
2799.64808,0.02138
2797.60900,0.02163
2795.56993,0.02175
2793.53086,0.02164
2791.49178,0.02137
2789.45271,0.02112
2787.41364,0.02106
2785.37456,0.02121
2783.33549,0.02128
2781.29642,0.02118
2779.25734,0.02111
2777.21827,0.02100
2775.17919,0.02083
2773.14012,0.02072
2771.10105,0.02074
2769.06197,0.02084
2767.02290,0.02080
2764.98383,0.02059
2762.94475,0.02026
2760.90568,0.01998
2758.86661,0.02004
2756.82753,0.02029
2754.78846,0.02050
2752.74938,0.02065
2750.71031,0.02061
2748.67124,0.02044
2746.63216,0.02032
2744.59309,0.02029
2742.55402,0.02028
2740.51494,0.02016
2738.47587,0.01997
2736.43680,0.01984
2734.39772,0.01969
2732.35865,0.01963
2730.31958,0.01976
2728.28050,0.01991
2726.24143,0.01992
2724.20235,0.01982
2722.16328,0.01974
2720.12421,0.01978
2718.08513,0.01988
2716.04606,0.01980
2714.00699,0.01959
2711.96791,0.01950
2709.92884,0.01960
2707.88977,0.01981
2705.85069,0.01991
2703.81162,0.01981
2701.77254,0.01966
2699.73347,0.01961
2697.69440,0.01950
2695.65532,0.01926
2693.61625,0.01901
2691.57718,0.01885
2689.53810,0.01878
2687.49903,0.01870
2685.45996,0.01847
2683.42088,0.01838
2681.38181,0.01870
2679.34273,0.01914
2677.30366,0.01931
2675.26459,0.01925
2673.22551,0.01931
2671.18644,0.01946
2669.14737,0.01951
2667.10829,0.01951
2665.06922,0.01943
2663.03015,0.01923
2660.99107,0.01921
2658.95200,0.01937
2656.91292,0.01930
2654.87385,0.01913
2652.83478,0.01927
2650.79570,0.01948
2648.75663,0.01942
2646.71756,0.01934
2644.67848,0.01938
2642.63941,0.01930
2640.60034,0.01904
2638.56126,0.01890
2636.52219,0.01890
2634.48312,0.01897
2632.44404,0.01904
2630.40497,0.01908
2628.36589,0.01918
2626.32682,0.01926
2624.28775,0.01918
2622.24867,0.01893
2620.20960,0.01876
2618.17053,0.01865
2616.13145,0.01843
2614.09238,0.01832
2612.05331,0.01838
2610.01423,0.01823
2607.97516,0.01797
2605.93608,0.01786
2603.89701,0.01786
2601.85794,0.01795
2599.81886,0.01808
2597.77979,0.01814
2595.74072,0.01803
2593.70164,0.01773
2591.66257,0.01727
2589.62350,0.01679
2587.58442,0.01669
2585.54535,0.01705
2583.50627,0.01740
2581.46720,0.01739
2579.42813,0.01716
2577.38905,0.01705
2575.34998,0.01704
2573.31091,0.01683
2571.27183,0.01665
2569.23276,0.01671
2567.19369,0.01673
2565.15461,0.01679
2563.11554,0.01702
2561.07646,0.01714
2559.03739,0.01703
2556.99832,0.01690
2554.95924,0.01705
2552.92017,0.01754
2550.88110,0.01788
2548.84202,0.01784
2546.80295,0.01762
2544.76388,0.01726
2542.72480,0.01690
2540.68573,0.01663
2538.64666,0.01651
2536.60758,0.01659
2534.56851,0.01662
2532.52943,0.01650
2530.49036,0.01652
2528.45129,0.01685
2526.41221,0.01719
2524.37314,0.01715
2522.33407,0.01695
2520.29499,0.01685
2518.25592,0.01676
2516.21685,0.01643
2514.17777,0.01605
2512.13870,0.01614
2510.09962,0.01645
2508.06055,0.01656
2506.02148,0.01657
2503.98240,0.01641
2501.94333,0.01602
2499.90426,0.01582
2497.86518,0.01587
2495.82611,0.01588
2493.78704,0.01593
2491.74796,0.01610
2489.70889,0.01621
2487.66981,0.01611
2485.63074,0.01582
2483.59167,0.01548
2481.55259,0.01542
2479.51352,0.01554
2477.47445,0.01561
2475.43537,0.01569
2473.39630,0.01585
2471.35723,0.01602
2469.31815,0.01614
2467.27908,0.01601
2465.24000,0.01558
2463.20093,0.01519
2461.16186,0.01513
2459.12278,0.01545
2457.08371,0.01592
2455.04464,0.01616
2453.00556,0.01600
2450.96649,0.01570
2448.92742,0.01551
2446.88834,0.01548
2444.84927,0.01560
2442.81019,0.01582
2440.77112,0.01598
2438.73205,0.01585
2436.69297,0.01551
2434.65390,0.01525
2432.61483,0.01532
2430.57575,0.01554
2428.53668,0.01545
2426.49761,0.01513
2424.45853,0.01498
2422.41946,0.01497
2420.38039,0.01489
2418.34131,0.01487
2416.30224,0.01494
2414.26316,0.01500
2412.22409,0.01496
2410.18502,0.01473
2408.14594,0.01455
2406.10687,0.01459
2404.06780,0.01461
2402.02872,0.01448
2399.98965,0.01432
2397.95058,0.01430
2395.91150,0.01436
2393.87243,0.01438
2391.83335,0.01436
2389.79428,0.01437
2387.75521,0.01438
2385.71613,0.01412
2383.67706,0.01375
2381.63799,0.01374
2379.59891,0.01405
2377.55984,0.01435
2375.52077,0.01467
2373.48169,0.01502
2371.44262,0.01517
2369.40354,0.01534
2367.36447,0.01573
2365.32540,0.01601
2363.28632,0.01597
2361.24725,0.01568
2359.20818,0.01550
2357.16910,0.01551
2355.13003,0.01547
2353.09096,0.01537
2351.05188,0.01528
2349.01281,0.01542
2346.97373,0.01611
2344.93466,0.01680
2342.89559,0.01651
2340.85651,0.01591
2338.81744,0.01584
2336.77837,0.01576
2334.73929,0.01531
2332.70022,0.01489
2330.66115,0.01474
2328.62207,0.01485
2326.58300,0.01546
2324.54393,0.01620
2322.50485,0.01611
2320.46578,0.01524
2318.42670,0.01454
2316.38763,0.01447
2314.34856,0.01459
2312.30948,0.01447
2310.27041,0.01428
2308.23134,0.01416
2306.19226,0.01408
2304.15319,0.01402
2302.11412,0.01399
2300.07504,0.01407
2298.03597,0.01426
2295.99689,0.01421
2293.95782,0.01374
2291.91875,0.01361
2289.87967,0.01401
2287.84060,0.01427
2285.80153,0.01408
2283.76245,0.01378
2281.72338,0.01374
2279.68431,0.01342
2277.64523,0.01281
2275.60616,0.01265
2273.56708,0.01270
2271.52801,0.01296
2269.48894,0.01353
2267.44986,0.01387
2265.41079,0.01369
2263.37172,0.01326
2261.33264,0.01322
2259.29357,0.01357
2257.25450,0.01369
2255.21542,0.01346
2253.17635,0.01317
2251.13727,0.01319
2249.09820,0.01348
2247.05913,0.01348
2245.02005,0.01313
2242.98098,0.01309
2240.94191,0.01335
2238.90283,0.01299
2236.86376,0.01216
2234.82469,0.01169
2232.78561,0.01127
2230.74654,0.01074
2228.70747,0.01089
2226.66839,0.01170
2224.62932,0.01229
2222.59024,0.01255
2220.55117,0.01264
2218.51210,0.01245
2216.47302,0.01245
2214.43395,0.01251
2212.39488,0.01166
2210.35580,0.01049
2208.31673,0.01065
2206.27766,0.01171
2204.23858,0.01208
2202.19951,0.01168
2200.16043,0.01094
2198.12136,0.01046
2196.08229,0.01091
2194.04321,0.01171
2192.00414,0.01163
2189.96507,0.01041
2187.92599,0.00959
2185.88692,0.01043
2183.84785,0.01185
2181.80877,0.01240
2179.76970,0.01192
2177.73062,0.01085
2175.69155,0.01027
2173.65248,0.01070
2171.61340,0.01148
2169.57433,0.01224
2167.53526,0.01269
2165.49618,0.01245
2163.45711,0.01251
2161.41804,0.01383
2159.37896,0.01407
2157.33989,0.01184
2155.30081,0.01025
2153.26174,0.01059
2151.22267,0.01112
2149.18359,0.01068
2147.14452,0.00981
2145.10545,0.00934
2143.06637,0.00956
2141.02730,0.01005
2138.98823,0.01065
2136.94915,0.01084
2134.91008,0.00987
2132.87100,0.00879
2130.83193,0.00885
2128.79286,0.00956
2126.75378,0.00982
2124.71471,0.00961
2122.67564,0.00950
2120.63656,0.00937
2118.59749,0.00932
2116.55842,0.00977
2114.51934,0.01038
2112.48027,0.01062
2110.44120,0.01062
2108.40212,0.01060
2106.36305,0.01034
2104.32397,0.00988
2102.28490,0.00971
2100.24583,0.00993
2098.20675,0.01006
2096.16768,0.01002
2094.12861,0.01013
2092.08953,0.01008
2090.05046,0.00980
2088.01139,0.00970
2085.97231,0.00979
2083.93324,0.00994
2081.89416,0.01007
2079.85509,0.00995
2077.81602,0.00958
2075.77694,0.00928
2073.73787,0.00919
2071.69880,0.00934
2069.65972,0.00974
2067.62065,0.01009
2065.58158,0.01002
2063.54250,0.00966
2061.50343,0.00918
2059.46435,0.00889
2057.42528,0.00932
2055.38621,0.00984
2053.34713,0.00991
2051.30806,0.00995
2049.26899,0.00983
2047.22991,0.00932
2045.19084,0.00906
2043.15177,0.00956
2041.11269,0.01019
2039.07362,0.01041
2037.03454,0.01044
2034.99547,0.01036
2032.95640,0.01022
2030.91732,0.01006
2028.87825,0.00967
2026.83918,0.00896
2024.80010,0.00817
2022.76103,0.00779
2020.72196,0.00843
2018.68288,0.00938
2016.64381,0.00912
2014.60474,0.00850
2012.56566,0.00856
2010.52659,0.00838
2008.48751,0.00790
2006.44844,0.00804
2004.40937,0.00863
2002.37029,0.00893
2000.33122,0.00853
1998.29215,0.00786
1996.25307,0.00780
1994.21400,0.00788
1992.17493,0.00768
1990.13585,0.00806
1988.09678,0.00860
1986.05770,0.00831
1984.01863,0.00791
1981.97956,0.00832
1979.94048,0.00877
1977.90141,0.00806
1975.86234,0.00725
1973.82326,0.00776
1971.78419,0.00832
1969.74512,0.00783
1967.70604,0.00699
1965.66697,0.00670
1963.62789,0.00702
1961.58882,0.00740
1959.54975,0.00740
1957.51067,0.00703
1955.47160,0.00666
1953.43253,0.00673
1951.39345,0.00720
1949.35438,0.00715
1947.31531,0.00631
1945.27623,0.00548
1943.23716,0.00505
1941.19808,0.00545
1939.15901,0.00661
1937.11994,0.00733
1935.08086,0.00721
1933.04179,0.00692
1931.00272,0.00695
1928.96364,0.00717
1926.92457,0.00735
1924.88550,0.00722
1922.84642,0.00676
1920.80735,0.00638
1918.76828,0.00639
1916.72920,0.00682
1914.69013,0.00718
1912.65105,0.00710
1910.61198,0.00683
1908.57291,0.00671
1906.53383,0.00673
1904.49476,0.00675
1902.45569,0.00684
1900.41661,0.00707
1898.37754,0.00714
1896.33847,0.00686
1894.29939,0.00662
1892.26032,0.00666
1890.22124,0.00684
1888.18217,0.00715
1886.14310,0.00736
1884.10402,0.00727
1882.06495,0.00713
1880.02588,0.00711
1877.98680,0.00716
1875.94773,0.00719
1873.90866,0.00721
1871.86958,0.00696
1869.83051,0.00637
1867.79143,0.00611
1865.75236,0.00642
1863.71329,0.00668
1861.67421,0.00666
1859.63514,0.00651
1857.59607,0.00636
1855.55699,0.00630
1853.51792,0.00641
1851.47885,0.00649
1849.43977,0.00622
1847.40070,0.00560
1845.36162,0.00516
1843.32255,0.00544
1841.28348,0.00600
1839.24440,0.00612
1837.20533,0.00604
1835.16626,0.00612
1833.12718,0.00598
1831.08811,0.00551
1829.04904,0.00536
1827.00996,0.00554
1824.97089,0.00565
1822.93181,0.00594
1820.89274,0.00624
1818.85367,0.00621
1816.81459,0.00608
1814.77552,0.00601
1812.73645,0.00581
1810.69737,0.00553
1808.65830,0.00556
1806.61923,0.00577
1804.58015,0.00570
1802.54108,0.00530
1800.50201,0.00512
1798.46293,0.00530
1796.42386,0.00536
1794.38478,0.00503
1792.34571,0.00462
1790.30664,0.00484
1788.26756,0.00532
1786.22849,0.00547
1784.18942,0.00544
1782.15034,0.00536
1780.11127,0.00528
1778.07220,0.00524
1776.03312,0.00499
1773.99405,0.00437
1771.95497,0.00388
1769.91590,0.00405
1767.87683,0.00450
1765.83775,0.00488
1763.79868,0.00488
1761.75961,0.00463
1759.72053,0.00458
1757.68146,0.00456
1755.64239,0.00452
1753.60331,0.00419
1751.56424,0.00323
1749.52516,0.00252
1747.48609,0.00271
1745.44702,0.00305
1743.40794,0.00310
1741.36887,0.00297
1739.32980,0.00293
1737.29072,0.00281
1735.25165,0.00205
1733.21258,0.00155
1731.17350,0.00227
1729.13443,0.00313
1727.09535,0.00366
1725.05628,0.00373
1723.01721,0.00358
1720.97813,0.00320
1718.93906,0.00218
1716.89999,0.00130
1714.86091,0.00180
1712.82184,0.00277
1710.78277,0.00331
1708.74369,0.00328
1706.70462,0.00283
1704.66555,0.00245
1702.62647,0.00198
1700.58740,0.00107
1698.54832,0.00085
1696.50925,0.00155
1694.47018,0.00274
1692.43110,0.00366
1690.39203,0.00368
1688.35296,0.00319
1686.31388,0.00226
1684.27481,0.00123
1682.23574,0.00170
1680.19666,0.00280
1678.15759,0.00328
1676.11851,0.00313
1674.07944,0.00296
1672.04037,0.00279
1670.00129,0.00249
1667.96222,0.00290
1665.92315,0.00354
1663.88407,0.00354
1661.84500,0.00349
1659.80593,0.00381
1657.76685,0.00371
1655.72778,0.00263
1653.68870,0.00106
1651.64963,0.00138
1649.61056,0.00215
1647.57148,0.00196
1645.53241,0.00239
1643.49334,0.00358
1641.45426,0.00415
1639.41519,0.00377
1637.37612,0.00270
1635.33704,0.00229
1633.29797,0.00335
1631.25889,0.00415
1629.21982,0.00414
1627.18075,0.00394
1625.14167,0.00389
1623.10260,0.00418
1621.06353,0.00501
1619.02445,0.00568
1616.98538,0.00623
1614.94631,0.00748
1612.90723,0.00853
1610.86816,0.00852
1608.82909,0.00776
1606.79001,0.00689
1604.75094,0.00613
1602.71186,0.00551
1600.67279,0.00511
1598.63372,0.00484
1596.59464,0.00460
1594.55557,0.00439
1592.51650,0.00427
1590.47742,0.00428
1588.43835,0.00431
1586.39928,0.00429
1584.36020,0.00422
1582.32113,0.00417
1580.28205,0.00396
1578.24298,0.00332
1576.20391,0.00269
1574.16483,0.00295
1572.12576,0.00309
1570.08669,0.00267
1568.04761,0.00266
1566.00854,0.00300
1563.96947,0.00303
1561.93039,0.00222
1559.89132,0.00017
1557.85224,-0.00061
1555.81317,0.00082
1553.77410,0.00181
1551.73502,0.00207
1549.69595,0.00209
1547.65688,0.00208
1545.61780,0.00146
1543.57873,0.00020
1541.53966,-0.00092
1539.50058,-0.00065
1537.46151,0.00083
1535.42243,0.00141
1533.38336,0.00127
1531.34429,0.00161
1529.30521,0.00179
1527.26614,0.00123
1525.22707,0.00064
1523.18799,0.00016
1521.14892,-0.00014
1519.10985,-0.00001
1517.07077,0.00021
1515.03170,0.00076
1512.99262,0.00117
1510.95355,0.00056
1508.91448,-0.00107
1506.87540,-0.00181
1504.83633,0.00016
1502.79726,0.00177
1500.75818,0.00200
1498.71911,0.00156
1496.68004,0.00144
1494.64096,0.00196
1492.60189,0.00202
1490.56282,0.00118
1488.52374,0.00085
1486.48467,0.00176
1484.44559,0.00264
1482.40652,0.00290
1480.36745,0.00290
1478.32837,0.00270
1476.28930,0.00209
1474.25023,0.00139
1472.21115,0.00154
1470.17208,0.00253
1468.13301,0.00286
1466.09393,0.00224
1464.05486,0.00176
1462.01578,0.00176
1459.97671,0.00112
1457.93764,-0.00015
1455.89856,0.00026
1453.85949,0.00215
1451.82042,0.00368
1449.78134,0.00478
1447.74227,0.00599
1445.70320,0.00753
1443.66412,0.00877
1441.62505,0.00928
1439.58597,0.00901
1437.54690,0.00826
1435.50783,0.00820
1433.46875,0.00890
1431.42968,0.00920
1429.39061,0.00907
1427.35153,0.00865
1425.31246,0.00757
1423.27339,0.00616
1421.23431,0.00478
1419.19524,0.00342
1417.15616,0.00312
1415.11709,0.00371
1413.07802,0.00398
1411.03894,0.00383
1408.99987,0.00357
1406.96080,0.00323
1404.92172,0.00295
