2306.17639	0.00539
2304.13733	0.00514
2302.09827	0.00488
2300.05921	0.00469
2298.02015	0.00454
2295.98109	0.00443
2293.94203	0.00441
2291.90297	0.00444
2289.86391	0.00439
2287.82485	0.00427
2285.78579	0.00419
2283.74673	0.00422
2281.70767	0.00431
2279.66861	0.00436
2277.62955	0.00427
2275.59049	0.00415
2273.55143	0.00421
2271.51237	0.00450
2269.47331	0.00474
2267.43426	0.00455
2265.39520	0.00379
2263.35614	0.00268
2261.31708	0.00149
2259.27802	0.00046
2257.23896	0.00000
2255.19990	0.00054
2253.16084	0.00216
2251.12178	0.00404
2249.08272	0.00496
2247.04366	0.00428
2245.00460	0.00322
2242.96554	0.00239
2240.92648	0.00210
2238.88742	0.00327
2236.84836	0.00579
2234.80930	0.00824
2232.77024	0.00931
2230.73118	0.00863
2228.69212	0.00736
2226.65306	0.00704
2224.61400	0.00730
2222.57494	0.00636
2220.53589	0.00388
2218.49683	0.00147
2216.45777	0.00039
2214.41871	0.00010
2212.37965	0.00000
2210.34059	0.00072
2208.30153	0.00280
2206.26247	0.00512
2204.22341	0.00585
2202.18435	0.00490
2200.14529	0.00402
2198.10623	0.00377
2196.06717	0.00333
2194.02811	0.00253
2191.98905	0.00153
2189.94999	0.00097
2187.91093	0.00214
2185.87187	0.00475
2183.83281	0.00637
2181.79375	0.00587
2179.75469	0.00532
2177.71563	0.00665
2175.67657	0.00855
2173.63751	0.00885
2171.59846	0.00705
2169.55940	0.00455
2167.52034	0.00286
2165.48128	0.00230
2163.44222	0.00285
2161.40316	0.00370
2159.36410	0.00333
2157.32504	0.00241
2155.28598	0.00236
2153.24692	0.00238
2151.20786	0.00212
2149.16880	0.00263
2147.12974	0.00409
2145.09068	0.00542
2143.05162	0.00574
2141.01256	0.00507
2138.97350	0.00369
2136.93444	0.00232
2134.89538	0.00161
2132.85632	0.00102
2130.81726	0.00028
2128.77820	0.00000
2126.73914	0.00052
2124.70008	0.00145
2122.66103	0.00231
2120.62197	0.00309
2118.58291	0.00395
2116.54385	0.00468
2114.50479	0.00483
2112.46573	0.00460
2110.42667	0.00456
2108.38761	0.00476
2106.34855	0.00483
2104.30949	0.00461
2102.27043	0.00428
2100.23137	0.00409
2098.19231	0.00415
2096.15325	0.00441
2094.11419	0.00465
2092.07513	0.00456
2090.03607	0.00399
2087.99701	0.00317
2085.95795	0.00260
2083.91889	0.00261
2081.87983	0.00307
2079.84077	0.00349
2077.80171	0.00349
2075.76265	0.00293
2073.72360	0.00215
2071.68454	0.00168
2069.64548	0.00181
2067.60642	0.00228
2065.56736	0.00266
2063.52830	0.00266
2061.48924	0.00224
2059.45018	0.00158
2057.41112	0.00116
2055.37206	0.00137
2053.33300	0.00201
2051.29394	0.00253
2049.25488	0.00260
2047.21582	0.00240
2045.17676	0.00246
2043.13770	0.00303
2041.09864	0.00385
2039.05958	0.00457
2037.02052	0.00517
2034.98146	0.00592
2032.94240	0.00684
2030.90334	0.00774
2028.86428	0.00851
2026.82522	0.00904
2024.78617	0.00906
2022.74711	0.00846
2020.70805	0.00733
2018.66899	0.00598
2016.62993	0.00471
2014.59087	0.00356
2012.55181	0.00249
2010.51275	0.00166
2008.47369	0.00129
2006.43463	0.00119
2004.39557	0.00092
2002.35651	0.00034
2000.31745	0.00003
1998.27839	0.00049
1996.23933	0.00139
1994.20027	0.00169
1992.16121	0.00125
1990.12215	0.00094
1988.08309	0.00135
1986.04403	0.00216
1984.00497	0.00272
1981.96591	0.00256
1979.92685	0.00164
1977.88779	0.00050
1975.84874	0.00000
1973.80968	0.00052
1971.77062	0.00193
1969.73156	0.00364
1967.69250	0.00491
1965.65344	0.00549
1963.61438	0.00574
1961.57532	0.00588
1959.53626	0.00582
1957.49720	0.00577
1955.45814	0.00611
1953.41908	0.00692
1951.38002	0.00788
1949.34096	0.00873
1947.30190	0.00959
1945.26284	0.01047
1943.22378	0.01098
1941.18472	0.01070
1939.14566	0.00962
1937.10660	0.00806
1935.06754	0.00639
1933.02848	0.00496
1930.98942	0.00390
1928.95036	0.00315
1926.91131	0.00252
1924.87225	0.00196
1922.83319	0.00155
1920.79413	0.00141
1918.75507	0.00147
1916.71601	0.00161
1914.67695	0.00184
1912.63789	0.00220
1910.59883	0.00259
1908.55977	0.00282
1906.52071	0.00281
1904.48165	0.00259
1902.44259	0.00227
1900.40353	0.00198
1898.36447	0.00174
1896.32541	0.00165
1894.28635	0.00184
1892.24729	0.00235
1890.20823	0.00306
1888.16917	0.00374
1886.13011	0.00427
1884.09105	0.00461
1882.05199	0.00474
1880.01293	0.00472
1877.97388	0.00474
1875.93482	0.00500
1873.89576	0.00557
1871.85670	0.00629
1869.81764	0.00688
1867.77858	0.00703
1865.73952	0.00663
1863.70046	0.00585
1861.66140	0.00498
1859.62234	0.00419
1857.58328	0.00346
1855.54422	0.00275
1853.50516	0.00208
1851.46610	0.00149
1849.42704	0.00106
1847.38798	0.00081
1845.34892	0.00067
1843.30986	0.00054
1841.27080	0.00044
1839.23174	0.00042
1837.19268	0.00048
1835.15362	0.00054
1833.11456	0.00058
1831.07550	0.00059
1829.03645	0.00063
1826.99739	0.00076
1824.95833	0.00103
1822.91927	0.00138
1820.88021	0.00174
1818.84115	0.00203
1816.80209	0.00228
1814.76303	0.00259
1812.72397	0.00299
1810.68491	0.00343
1808.64585	0.00385
1806.60679	0.00425
1804.56773	0.00467
1802.52867	0.00504
1800.48961	0.00521
1798.45055	0.00506
1796.41149	0.00469
1794.37243	0.00416
1792.33337	0.00341
1790.29431	0.00245
1788.25525	0.00149
1786.21619	0.00081
1784.17713	0.00049
1782.13807	0.00045
1780.09902	0.00054
1778.05996	0.00072
1776.02090	0.00097
1773.98184	0.00122
1771.94278	0.00131
1769.90372	0.00115
1767.86466	0.00086
1765.82560	0.00064
1763.78654	0.00059
1761.74748	0.00068
1759.70842	0.00086
1757.66936	0.00118
1755.63030	0.00163
1753.59124	0.00210
1751.55218	0.00247
1749.51312	0.00261
1747.47406	0.00257
1745.43500	0.00248
1743.39594	0.00240
1741.35688	0.00229
1739.31782	0.00209
1737.27876	0.00181
1735.23970	0.00150
1733.20064	0.00111
1731.16159	0.00063
1729.12253	0.00021
1727.08347	0.00000
1725.04441	-0.00000
1723.00535	0.00020
1720.96629	0.00048
1718.92723	0.00070
1716.88817	0.00074
1714.84911	0.00064
1712.81005	0.00064
1710.77099	0.00095
1708.73193	0.00159
1706.69287	0.00236
1704.65381	0.00296
1702.61475	0.00320
1700.57569	0.00308
1698.53663	0.00272
1696.49757	0.00230
1694.45851	0.00191
1692.41945	0.00164
1690.38039	0.00163
1688.34133	0.00192
1686.30227	0.00242
1684.26321	0.00280
1682.22416	0.00279
1680.18510	0.00254
1678.14604	0.00234
1676.10698	0.00230
1674.06792	0.00234
1672.02886	0.00239
1669.98980	0.00239
1667.95074	0.00227
1665.91168	0.00205
1663.87262	0.00181
1661.83356	0.00157
1659.79450	0.00139
1657.75544	0.00141
1655.71638	0.00161
1653.67732	0.00174
1651.63826	0.00160
1649.59920	0.00134
1647.56014	0.00109
1645.52108	0.00073
1643.48202	0.00028
1641.44296	0.00001
1639.40390	0.00003
1637.36484	0.00023
1635.32578	0.00034
1633.28673	0.00027
1631.24767	0.00013
1629.20861	0.00003
1627.16955	0.00000
1625.13049	-0.00001
1623.09143	-0.00003
1621.05237	-0.00004
1619.01331	0.00004
1616.97425	0.00026
1614.93519	0.00078
1612.89613	0.00203
1610.85707	0.00471
1608.81801	0.00942
1606.77895	0.01619
1604.73989	0.02389
1602.70083	0.03026
1600.66177	0.03289
1598.62271	0.03083
1596.58365	0.02529
1594.54459	0.01871
1592.50553	0.01323
1590.46647	0.00994
1588.42741	0.00892
1586.38835	0.00952
1584.34930	0.01053
1582.31024	0.01069
1580.27118	0.00952
1578.23212	0.00746
1576.19306	0.00524
1574.15400	0.00336
1572.11494	0.00201
1570.07588	0.00109
1568.03682	0.00042
1565.99776	0.00002
1563.95870	0.00000
1561.91964	0.00039
1559.88058	0.00097
1557.84152	0.00126
1555.80246	0.00112
1553.76340	0.00085
1551.72434	0.00073
1549.68528	0.00087
1547.64622	0.00130
1545.60716	0.00194
1543.56810	0.00262
1541.52904	0.00301
1539.48998	0.00288
1537.45092	0.00230
1535.41187	0.00162
1533.37281	0.00099
1531.33375	0.00042
1529.29469	-0.00001
1527.25563	-0.00020
1525.21657	-0.00016
1523.17751	0.00000
1521.13845	0.00018
1519.09939	0.00031
1517.06033	0.00047
1515.02127	0.00063
1512.98221	0.00076
1510.94315	0.00074
1508.90409	0.00047
1506.86503	0.00000
1504.82597	0.00002
1502.78691	0.00250
1500.74785	0.01015
1498.70879	0.02503
1496.66973	0.04586
1494.63067	0.06587
1492.59161	0.07585
1490.55255	0.07114
1488.51350	0.05548
1486.47444	0.03737
1484.43538	0.02302
1482.39632	0.01403
1480.35726	0.00930
1478.31820	0.00722
1476.27914	0.00652
1474.24008	0.00635
1472.20102	0.00617
1470.16196	0.00577
1468.12290	0.00521
1466.08384	0.00476
1464.04478	0.00514
1462.00572	0.00806
1459.96666	0.01619
1457.92760	0.03146
1455.88854	0.05199
1453.84948	0.07100
1451.81042	0.08147
1449.77136	0.08089
1447.73230	0.07198
1445.69324	0.05979
1443.65418	0.04816
1441.61512	0.03860
1439.57607	0.03104
1437.53701	0.02475
1435.49795	0.01923
1433.45889	0.01456
1431.41983	0.01089
1429.38077	0.00820
1427.34171	0.00637
1425.30265	0.00525
1423.26359	0.00456
1421.22453	0.00407
1419.18547	0.00358
1417.14641	0.00303
1415.10735	0.00248
1413.06829	0.00202
1411.02923	0.00166
1408.99017	0.00132
1406.95111	0.00094
1404.91205	0.00054
1402.87299	0.00019
1400.83393	0.00000
1398.79487	-0.00002
1396.75581	0.00014
1394.71675	0.00046
1392.67769	0.00091
1390.63864	0.00157
1388.59958	0.00244
1386.56052	0.00343
1384.52146	0.00437
1382.48240	0.00523
1380.44334	0.00605
1378.40428	0.00687
1376.36522	0.00767
1374.32616	0.00834
1372.28710	0.00880
1370.24804	0.00908
1368.20898	0.00921
1366.16992	0.00920
1364.13086	0.00900
1362.09180	0.00856
1360.05274	0.00798
1358.01368	0.00746
1355.97462	0.00714
1353.93556	0.00701
1351.89650	0.00694
1349.85744	0.00675
1347.81838	0.00631
1345.77932	0.00557
1343.74026	0.00462
1341.70121	0.00369
1339.66215	0.00296
1337.62309	0.00256
1335.58403	0.00251
1333.54497	0.00273
1331.50591	0.00304
1329.46685	0.00324
1327.42779	0.00323
1325.38873	0.00301
1323.34967	0.00271
1321.31061	0.00250
1319.27155	0.00248
1317.23249	0.00264
1315.19343	0.00294
1313.15437	0.00325
1311.11531	0.00343
1309.07625	0.00342
1307.03719	0.00324
1304.99813	0.00297
1302.95907	0.00268
1300.92001	0.00240
1298.88095	0.00216
1296.84189	0.00198
1294.80283	0.00187
1292.76378	0.00179
1290.72472	0.00172
1288.68566	0.00164
1286.64660	0.00157
1284.60754	0.00152
1282.56848	0.00146
1280.52942	0.00137
1278.49036	0.00122
1276.45130	0.00106
1274.41224	0.00092
1272.37318	0.00085
1270.33412	0.00083
1268.29506	0.00088
1266.25600	0.00101
1264.21694	0.00127
1262.17788	0.00167
1260.13882	0.00217
1258.09976	0.00272
1256.06070	0.00327
1254.02164	0.00378
1251.98258	0.00424
1249.94352	0.00460
1247.90446	0.00481
1245.86540	0.00479
1243.82635	0.00454
1241.78729	0.00411
1239.74823	0.00362
1237.70917	0.00316
1235.67011	0.00278
1233.63105	0.00248
1231.59199	0.00227
1229.55293	0.00211
1227.51387	0.00201
1225.47481	0.00194
1223.43575	0.00190
1221.39669	0.00189
1219.35763	0.00191
1217.31857	0.00196
1215.27951	0.00205
1213.24045	0.00219
1211.20139	0.00240
1209.16233	0.00270
1207.12327	0.00313
1205.08421	0.00364
1203.04515	0.00414
1201.00609	0.00451
1198.96703	0.00469
1196.92797	0.00472
1194.88892	0.00470
1192.84986	0.00465
1190.81080	0.00463
1188.77174	0.00478
1186.73268	0.00531
1184.69362	0.00620
1182.65456	0.00701
1180.61550	0.00700
1178.57644	0.00577
1176.53738	0.00385
1174.49832	0.00209
1172.45926	0.00092
1170.42020	0.00030
1168.38114	0.00004
1166.34208	0.00000
1164.30302	0.00014
1162.26396	0.00069
1160.22490	0.00199
1158.18584	0.00411
1156.14678	0.00637
1154.10772	0.00768
1152.06866	0.00762
1150.02960	0.00676
1147.99054	0.00592
1145.95149	0.00553
1143.91243	0.00554
1141.87337	0.00572
1139.83431	0.00583
1137.79525	0.00581
1135.75619	0.00572
1133.71713	0.00569
1131.67807	0.00578
1129.63901	0.00592
1127.59995	0.00602
1125.56089	0.00622
1123.52183	0.00663
1121.48277	0.00723
1119.44371	0.00788
1117.40465	0.00852
1115.36559	0.00916
1113.32653	0.00972
1111.28747	0.01005
1109.24841	0.01010
1107.20935	0.00996
1105.17029	0.00977
1103.13123	0.00961
1101.09217	0.00947
1099.05311	0.00933
1097.01406	0.00914
1094.97500	0.00881
1092.93594	0.00838
1090.89688	0.00799
1088.85782	0.00776
1086.81876	0.00774
1084.77970	0.00785
1082.74064	0.00800
1080.70158	0.00810
1078.66252	0.00830
1076.62346	0.00882
1074.58440	0.00981
1072.54534	0.01103
1070.50628	0.01197
1068.46722	0.01216
1066.42816	0.01154
1064.38910	0.01031
1062.35004	0.00879
1060.31098	0.00724
1058.27192	0.00582
1056.23286	0.00464
1054.19380	0.00371
1052.15474	0.00297
1050.11568	0.00237
1048.07663	0.00191
1046.03757	0.00156
1043.99851	0.00131
1041.95945	0.00124
1039.92039	0.00153
1037.88133	0.00257
1035.84227	0.00502
1033.80321	0.00921
1031.76415	0.01436
1029.72509	0.01862
1027.68603	0.02015
1025.64697	0.01858
1023.60791	0.01520
1021.56885	0.01173
1019.52979	0.00897
1017.49073	0.00690
1015.45167	0.00532
1013.41261	0.00414
1011.37355	0.00336
1009.33449	0.00300
1007.29543	0.00316
1005.25637	0.00371
1003.21731	0.00412
1001.17825	0.00393
999.13920	0.00329
997.10014	0.00274
995.06108	0.00253
993.02202	0.00256
990.98296	0.00268
988.94390	0.00276
986.90484	0.00285
984.86578	0.00300
982.82672	0.00318
980.78766	0.00326
978.74860	0.00308
976.70954	0.00263
974.67048	0.00211
972.63142	0.00182
970.59236	0.00201
968.55330	0.00263
966.51424	0.00336
964.47518	0.00387
962.43612	0.00401
960.39706	0.00382
958.35800	0.00351
956.31894	0.00332
954.27988	0.00329
952.24082	0.00329
950.20177	0.00327
948.16271	0.00327
946.12365	0.00335
944.08459	0.00341
942.04553	0.00330
940.00647	0.00293
937.96741	0.00238
935.92835	0.00179
933.88929	0.00126
931.85023	0.00080
929.81117	0.00045
927.77211	0.00029
925.73305	0.00036
923.69399	0.00069
921.65493	0.00129
919.61587	0.00210
917.57681	0.00321
915.53775	0.00482
913.49869	0.00702
911.45963	0.00955
909.42057	0.01185
907.38151	0.01323
905.34245	0.01314
903.30339	0.01157
901.26434	0.00906
899.22528	0.00642
897.18622	0.00421
895.14716	0.00263
893.10810	0.00165
891.06904	0.00111
889.02998	0.00077
886.99092	0.00056
884.95186	0.00044
882.91280	0.00033
880.87374	0.00018
878.83468	0.00006
876.79562	0.00000
874.75656	-0.00003
872.71750	-0.00006
870.67844	-0.00003
868.63938	0.00005
866.60032	0.00011
864.56126	0.00003
862.52220	-0.00009
860.48314	-0.00011
858.44408	0.00000
856.40502	0.00020
854.36596	0.00052
852.32691	0.00099
850.28785	0.00168
848.24879	0.00258
846.20973	0.00352
844.17067	0.00433
842.13161	0.00487
840.09255	0.00495
838.05349	0.00453
836.01443	0.00378
833.97537	0.00300
831.93631	0.00237
829.89725	0.00192
827.85819	0.00155
825.81913	0.00110
823.78007	0.00055
821.74101	0.00002
819.70195	-0.00032
817.66289	-0.00045
815.62383	-0.00052
813.58477	-0.00059
811.54571	-0.00065
809.50665	-0.00064
807.46759	-0.00052
805.42853	-0.00029
803.38948	0.00000
801.35042	0.00026
799.31136	0.00042
797.27230	0.00045
795.23324	0.00044
793.19418	0.00062
791.15512	0.00115
789.11606	0.00197
787.07700	0.00292
785.03794	0.00402
782.99888	0.00556
780.95982	0.00792
778.92076	0.01102
776.88170	0.01444
774.84264	0.01800
772.80358	0.02207
770.76452	0.02695
768.72546	0.03244
766.68640	0.03806
764.64734	0.04362
762.60828	0.04918
760.56922	0.05453
758.53016	0.05886
756.49110	0.06131
754.45205	0.06184
752.41299	0.06128
750.37393	0.06044
748.33487	0.05890
746.29581	0.05522
744.25675	0.04859
742.21769	0.03993
740.17863	0.03109
738.13957	0.02342
736.10051	0.01715
734.06145	0.01203
732.02239	0.00799
729.98333	0.00514
727.94427	0.00334
725.90521	0.00219
723.86615	0.00135
721.82709	0.00068
719.78803	0.00018
717.74897	0.00000
715.70991	0.00038
713.67085	0.00219
711.63179	0.00674
709.59273	0.01594
707.55368	0.03202
705.51462	0.05675
703.47556	0.09025
701.43650	0.12926
699.39744	0.16596
697.35838	0.18902
695.31932	0.18894
693.28026	0.16543
691.24120	0.12866
689.20214	0.09168
687.16308	0.06270
685.12402	0.04351
683.08496	0.03213
681.04590	0.02565
679.00684	0.02180
676.96778	0.01925
674.92872	0.01731
672.88966	0.01565
670.85060	0.01409
668.81154	0.01253
666.77248	0.01102
664.73342	0.00965
662.69436	0.00845
660.65530	0.00739
658.61625	0.00647
656.57719	0.00571
654.53813	0.00510
652.49907	0.00458
650.46001	0.00409
648.42095	0.00357
646.38189	0.00311
644.34283	0.00281
642.30377	0.00276
640.26471	0.00289
638.22565	0.00315
636.18659	0.00347
634.14753	0.00387
632.10847	0.00440
630.06941	0.00500
628.03035	0.00557
625.99129	0.00602
623.95223	0.00635
621.91317	0.00639
619.87411	0.00592
617.83505	0.00504
615.79599	0.00414
613.75693	0.00349
611.71787	0.00309
609.67882	0.00279
607.63976	0.00244
605.60070	0.00218
603.56164	0.00217
601.52258	0.00241
599.48352	0.00278
597.44446	0.00319
595.40540	0.00363
593.36634	0.00407
591.32728	0.00447
589.28822	0.00483
587.24916	0.00523
585.21010	0.00573
583.17104	0.00625
581.13198	0.00674
579.09292	0.00730
577.05386	0.00805
575.01480	0.00896
572.97574	0.00995
570.93668	0.01100
568.89762	0.01210
566.85856	0.01315
564.81950	0.01402
562.78044	0.01476
560.74139	0.01560
558.70233	0.01663
556.66327	0.01771
554.62421	0.01880
552.58515	0.02005
550.54609	0.02164
548.50703	0.02351
546.46797	0.02560
544.42891	0.02799
542.38985	0.03060
540.35079	0.03277
538.31173	0.03347
536.27267	0.03213
534.23361	0.02904
532.19455	0.02508
530.15549	0.02103
528.11643	0.01730
526.07737	0.01407
524.03831	0.01150
521.99925	0.00960
519.96019	0.00824
517.92113	0.00729
515.88207	0.00653
513.84301	0.00580
511.80396	0.00509
509.76490	0.00448
507.72584	0.00395
505.68678	0.00341
503.64772	0.00285
501.60866	0.00239
499.56960	0.00203
497.53054	0.00166
495.49148	0.00128
493.45242	0.00101
491.41336	0.00083
489.37430	0.00065
487.33524	0.00047
485.29618	0.00036
483.25712	0.00029
